task_id,pair_type,pair_idx,grid_type,matrix_cluster,distance_to_centroid
5034a0b5,train,3,output,3,7.197022748726651
e7b06bea,train,2,input,3,7.199317418961499
e7b06bea,test,0,input,3,7.199317418961499
f15e1fac,train,2,output,3,7.201009506725142
c803e39c,train,2,input,3,7.208044586333411
ad7e01d0,train,1,output,3,7.209753153559277
b527c5c6,train,0,input,3,7.210288436897023
15696249,train,3,output,3,7.210931278987095
ded97339,test,0,output,3,7.212638744093089
32e9702f,train,0,input,3,7.2151717050939945
6df30ad6,train,0,input,3,7.2151717050939945
6df30ad6,train,0,output,3,7.2151717050939945
c9e6f938,train,0,output,3,7.2151717050939945
abbfd121,train,1,input,3,7.216417773583036
82819916,train,1,output,3,7.219900897299041
82819916,train,3,output,3,7.219900897299041
6ad5bdfd,test,0,input,3,7.224211243119233
82819916,train,0,output,3,7.225175787783015
59341089,train,3,output,3,7.239659618450032
c87289bb,train,1,input,3,7.247930082103791
62b74c02,train,2,output,3,7.248883746184193
59341089,test,0,output,3,7.267953350493058
e6de6e8f,train,1,output,3,7.27821311823679
f8a8fe49,train,0,input,3,7.282822288021817
642248e4,train,0,output,3,7.283966574842942
f8be4b64,train,2,output,3,7.290974975849088
3eda0437,train,0,output,3,7.301357144000536
e9afcf9a,train,0,input,3,7.3054697003639
e9afcf9a,train,1,input,3,7.3054697003639
e9afcf9a,test,0,input,3,7.3054697003639
2de01db2,test,0,input,3,7.310765625091414
82819916,train,0,input,3,7.311850904782667
e7b06bea,train,2,output,3,7.332339994778288
e7b06bea,test,0,output,3,7.332339994778288
15696249,train,0,output,3,7.332766586887588
1efba499,train,2,input,3,7.334972933225079
d687bc17,train,0,input,3,7.3373060856839745
73c3b0d8,test,0,output,3,7.346268588998097
3ad05f52,train,1,input,3,7.346438184520261
770cc55f,train,3,input,3,7.352409731819208
beb8660c,train,0,input,3,7.352409731819208
e048c9ed,test,0,input,3,7.352409731819208
6a1e5592,train,1,input,3,7.355793671768004
ba26e723,test,0,output,3,7.360656661478741
f83cb3f6,train,2,input,3,7.368752169633764
e048c9ed,train,3,input,3,7.374554163792281
e048c9ed,train,3,output,3,7.374554163792281
cb227835,train,2,output,3,7.383843414158345
f3e14006,train,2,output,3,7.3892123576709245
d687bc17,train,1,input,3,7.413392803481891
fb791726,test,0,output,3,7.4357182828033865
7e2bad24,test,1,output,3,7.445488704109635
d687bc17,train,2,input,3,7.445901644755102
c61be7dc,test,0,output,3,7.4527371705461976
891232d6,test,0,output,3,7.45471909998605
973e499e,test,1,output,3,7.4617141217456595
22a4bbc2,train,3,input,3,7.468223147370512
42a15761,test,0,input,3,7.476526060071799
42a15761,test,0,output,3,7.476526060071799
7d419a02,train,1,input,3,7.4784175966479856
c87289bb,test,0,input,3,7.480508617352044
5d588b4d,train,1,output,3,7.487273347945984
1190bc91,train,0,input,3,7.494137963062492
963e52fc,train,0,input,3,7.494137963062492
58e15b12,train,1,input,3,7.496073947574588
4e7e0eb9,train,1,output,3,7.49640961119666
22a4bbc2,train,3,output,3,7.498497323147088
d4c90558,train,1,output,3,7.498604243993614
f15e1fac,train,0,output,3,7.500679976191532
82819916,test,0,output,3,7.508304445567788
ba26e723,train,1,input,3,7.510608688707312
ba26e723,train,2,input,3,7.510608688707312
ac605cbb,train,3,output,3,7.517296567940532
25d487eb,train,2,output,3,7.521368494583267
67c52801,test,0,output,3,7.522757621155018
b1986d4b,test,0,output,3,7.541187318830021
234bbc79,train,1,output,3,7.553987572945862
234bbc79,train,0,output,3,7.554417810045052
d017b73f,train,0,output,3,7.554417810045052
58e15b12,test,0,output,3,7.554983159030374
c074846d,test,1,input,3,7.566737278026609
3f23242b,train,1,output,3,7.568568886572892
8597cfd7,test,0,input,3,7.568669784979236
d968ffd4,train,1,output,3,7.581200527170274
03560426,train,2,input,3,7.590151998019089
d968ffd4,train,1,input,3,7.592107463156961
7d419a02,train,0,output,3,7.604384426410232
7e2bad24,train,0,output,3,7.6055348706793735
8597cfd7,train,0,input,3,7.606446376118295
de493100,test,0,output,3,7.6086910977275215
f15e1fac,test,0,output,3,7.612170168462581
f25ffba3,train,1,output,3,7.620923237193932
6d58a25d,train,1,output,3,7.621363318377461
d2abd087,test,0,output,3,7.623077212181273
62b74c02,train,1,output,3,7.624194476948638
96a8c0cd,train,3,output,3,7.626927243736627
846bdb03,train,2,input,3,7.631867383134494
6d58a25d,test,0,output,3,7.63918354288433
5521c0d9,train,2,input,3,7.643569785817726
d2abd087,test,0,input,3,7.644437613914688
2de01db2,train,0,output,3,7.663229383965642
82819916,test,0,input,3,7.663425132320821
d4c90558,test,0,output,3,7.667438428870818
1efba499,test,0,input,3,7.6708515000732636
ac605cbb,train,4,output,3,7.680531991334304
833dafe3,test,0,input,3,7.681718201651088
7e4d4f7c,train,3,output,3,7.6842140458140555
3bdb4ada,train,0,output,3,7.704241945105001
508bd3b6,train,0,input,3,7.7042501745361545
6d58a25d,train,2,output,3,7.707847923896365
82819916,train,1,input,3,7.709703295616253
82819916,train,3,input,3,7.709703295616253
34b99a2b,train,1,input,3,7.713321729331671
351d6448,test,0,output,3,7.71987745440895
3bdb4ada,train,0,input,3,7.722048563235235
8d510a79,test,0,output,3,7.726289490672714
3eda0437,train,3,output,3,7.731033668486175
3d6c6e23,train,2,input,3,7.736823792174652
c074846d,train,0,input,3,7.736823792174652
c62e2108,train,1,input,3,7.740321613518109
17cae0c1,test,0,input,3,7.756167772960802
963e52fc,train,2,input,3,7.771897939346923
15696249,test,0,output,3,7.774049929651705
59341089,train,1,output,3,7.779416061391044
4e7e0eb9,train,1,input,3,7.781091765784739
5ad8a7c0,test,0,output,3,7.791176953586
fb791726,train,2,output,3,7.792488177835824
834ec97d,train,0,output,3,7.7926536687441486
25c199f5,train,2,input,3,7.803923418228501
d43fd935,train,2,output,3,7.806511497668102
5521c0d9,train,2,output,3,7.811983642273445
642248e4,train,1,input,3,7.819744961866059
d749d46f,test,0,input,3,7.8238825672410695
b527c5c6,train,1,output,3,7.8242650906091455
6a1e5592,test,0,input,3,7.82934980290967
7e2bad24,train,1,output,3,7.831240238359195
5af49b42,train,1,output,3,7.834727289112354
25d487eb,train,1,output,3,7.836777504588152
ecdecbb3,train,0,input,3,7.840569591476495
c62e2108,test,0,input,3,7.845366196036333
e7b06bea,train,3,input,3,7.8608211554335945
c62e2108,train,0,input,3,7.862556110924973
c62e2108,train,2,input,3,7.862556110924973
edcc2ff0,test,0,output,3,7.862993674250669
963e52fc,train,1,output,3,7.863767536318323
1190bc91,train,1,input,3,7.8651147649576805
5af49b42,train,1,input,3,7.8651147649576805
f45f5ca7,train,2,input,3,7.8651147649576805
3bdb4ada,test,0,output,3,7.865170726283689
3bdb4ada,test,0,input,3,7.878972661920446
b8cdaf2b,train,2,input,3,7.886658809581826
6a1e5592,train,0,input,3,7.8868582624339
4acc7107,train,2,output,3,7.891629956035107
6d58a25d,train,0,output,3,7.894440073015438
91714a58,train,0,output,3,7.907730740959589
ecdecbb3,train,1,input,3,7.9107522873129765
d8c310e9,test,0,output,3,7.9127882594942065
97999447,train,1,output,3,7.914390192825937
9344f635,train,2,output,3,7.9174794560068555
25c199f5,train,1,input,3,7.917718834092988
97999447,test,0,output,3,7.928964870150031
25c199f5,test,1,input,3,7.932934828040629
84551f4c,test,0,input,3,7.934067094351489
5ecac7f7,train,2,input,3,7.936112917250188
4acc7107,train,2,input,3,7.973662147422085
2de01db2,train,1,output,3,7.975074607668512
ba26e723,train,3,output,3,7.985689839976291
891232d6,train,2,input,3,7.98764152190357
ba26e723,train,4,input,3,7.9895217727438546
f3e14006,test,0,output,3,7.990899842744373
c803e39c,train,1,input,3,7.997261289824123
447fd412,train,2,output,3,7.998056818190359
53b68214,test,0,output,3,8.001142872181708
25c199f5,train,0,input,3,8.004040013077613
25d487eb,test,0,output,3,8.016507319226173
f25ffba3,test,0,output,3,8.022219317638765
12422b43,train,0,input,3,8.022569414500584
b74ca5d1,test,0,input,3,8.025925125839013
363442ee,train,2,input,3,8.028907438247233
234bbc79,train,2,output,3,8.030035131270234
d017b73f,train,2,output,3,8.030035131270234
d687bc17,train,0,output,3,8.032342794519035
d749d46f,train,1,input,3,8.047808964340563
363442ee,train,1,input,3,8.049837181915219
6855a6e4,test,0,input,3,8.05336567309507
25c199f5,train,3,input,3,8.059198469479796
363442ee,test,0,input,3,8.05991878507786
496994bd,train,0,output,3,8.063435300709049
3906de3d,train,2,input,3,8.066232395144626
b7999b51,train,0,input,3,8.070341268353756
363442ee,train,0,input,3,8.07112349799844
7e4d4f7c,train,1,output,3,8.073878679517028
2de01db2,test,0,output,3,8.07690820807424
3906de3d,train,0,input,3,8.081649267985696
b15fca0b,train,0,input,3,8.092479237870883
3f7978a0,train,2,input,3,8.100735219106035
d749d46f,train,0,input,3,8.102332289311835
8e5a5113,train,0,output,3,8.106827960660329
25c199f5,train,4,input,3,8.108469917489153
f8a8fe49,test,0,output,3,8.109165841811874
1acc24af,train,3,input,3,8.112207104275358
56dc2b01,test,0,input,3,8.117254491524578
496994bd,train,0,input,3,8.12779886154964
e7b06bea,train,4,input,3,8.12779886154964
992798f6,train,1,output,3,8.137464187777017
1caeab9d,train,0,output,3,8.139587458789126
1acc24af,train,3,output,3,8.140086561516341
281123b4,test,0,input,3,8.147504958228444
12422b43,test,0,output,3,8.151673317952058
508bd3b6,train,1,output,3,8.156750636549514
bd4472b8,test,0,input,3,8.159442972772242
a699fb00,train,0,output,3,8.160839059914084
c803e39c,train,0,input,3,8.169168370487927
9356391f,train,1,input,3,8.17273689494926
9356391f,test,0,input,3,8.17273689494926
9356391f,train,0,input,3,8.17281474989327
f25ffba3,train,0,output,3,8.174258194298703
6a1e5592,train,1,output,3,8.175200491032223
184a9768,train,0,input,3,8.181052610928912
6ffe8f07,train,2,input,3,8.207263573509685
f8a8fe49,test,0,input,3,8.210510490110742
ba26e723,train,0,output,3,8.225544856204188
25c199f5,test,0,input,3,8.227914287893686
6ad5bdfd,test,0,output,3,8.23685495407775
7447852a,test,0,output,3,8.24540555828297
508bd3b6,train,2,output,3,8.252820865445733
73c3b0d8,train,0,output,3,8.257438396769844
1efba499,train,1,input,3,8.25897944313268
673ef223,train,0,output,3,8.26291796385246
6a1e5592,train,0,output,3,8.273461123593409
dd2401ed,train,1,input,3,8.276272481038385
dd2401ed,test,0,input,3,8.276272481038385
dd2401ed,test,0,output,3,8.276272481038385
dd2401ed,train,1,output,3,8.27647819931609
56dc2b01,train,1,input,3,8.27901216667104
a699fb00,test,0,output,3,8.28289396107076
f3cdc58f,train,1,output,3,8.288544676762587
da2b0fe3,test,1,input,3,8.292483620880962
8e5a5113,test,0,output,3,8.29823314213485
5b6cbef5,train,0,input,3,8.305144803374375
b5bb5719,test,0,input,3,8.307105313487765
17b80ad2,test,0,output,3,8.31113396406322
b74ca5d1,test,0,output,3,8.321171062546261
54d9e175,train,3,output,3,8.322735229672947
f8be4b64,train,0,output,3,8.325408462456567
eb281b96,test,0,input,3,8.333575245626387
6855a6e4,test,0,output,3,8.333834695504235
412b6263,test,0,output,3,8.335330083112733
673ef223,test,0,output,3,8.336660258829207
5e6bbc0b,train,2,output,3,8.339928731187905
281123b4,train,4,input,3,8.340555841823372
f3cdc58f,train,0,output,3,8.341504162634802
f3cdc58f,test,0,output,3,8.341504162634802
b527c5c6,test,0,input,3,8.342394086888458
da2b0fe3,test,1,output,3,8.345733508130555
96a8c0cd,train,2,output,3,8.345768393602054
c87289bb,train,3,input,3,8.34622985037612
6a1e5592,test,0,output,3,8.3462588418221
d43fd935,test,0,output,3,8.35428884647812
f8a8fe49,train,1,input,3,8.364810521320434
f8a8fe49,train,1,output,3,8.364810521320434
db7260a4,train,3,output,3,8.36746620434746
84551f4c,train,1,input,3,8.3695325029411
60a26a3e,train,1,output,3,8.371596715856944
6e82a1ae,test,0,output,3,8.375976506753407
7447852a,test,0,input,3,8.39032434934986
36d67576,train,1,input,3,8.391461888586925
8efcae92,train,2,output,3,8.392794921872618
d6ad076f,train,2,input,3,8.39292096912104
696d4842,train,1,output,3,8.393083371905506
42a15761,train,0,input,3,8.393286922389043
42a15761,train,0,output,3,8.393286922389043
42a15761,train,2,input,3,8.393286922389043
42a15761,train,2,output,3,8.393286922389043
fb791726,train,0,output,3,8.395269898501045
6e82a1ae,test,0,input,3,8.39542153151593
54d9e175,train,0,output,3,8.396442830511154
54d9e175,train,1,output,3,8.396442830511154
b5bb5719,test,0,output,3,8.397028937562236
96a8c0cd,test,0,output,3,8.397425413027582
84551f4c,train,2,input,3,8.397547732005641
1190bc91,test,0,input,3,8.399818035135862
22425bda,train,3,output,3,8.399818035135862
68bc2e87,train,0,output,3,8.399818035135862
68bc2e87,train,1,output,3,8.399818035135862
68bc2e87,test,0,output,3,8.399818035135862
746b3537,test,0,output,3,8.399818035135862
833966f4,train,1,input,3,8.399818035135862
833966f4,train,1,output,3,8.399818035135862
833966f4,test,0,input,3,8.399818035135862
833966f4,test,0,output,3,8.399818035135862
97999447,train,2,output,3,8.399818035135862
e7b06bea,train,4,output,3,8.399818035135862
d492a647,train,1,input,3,8.406315080398869
84551f4c,train,0,input,3,8.40742594119648
f83cb3f6,test,0,input,3,8.411859936081056
25d8a9c8,test,0,output,3,8.416942922550286
44f52bb0,train,4,input,3,8.416942922550286
54d9e175,train,0,input,3,8.416942922550286
54d9e175,train,1,input,3,8.416942922550286
54d9e175,train,3,input,3,8.416942922550286
3f7978a0,train,0,input,3,8.419074918628478
edcc2ff0,train,2,output,3,8.42304469691633
8597cfd7,train,3,input,3,8.423453281398738
d8c310e9,train,2,input,3,8.425866051547164
da2b0fe3,train,2,output,3,8.426356902546932
da2b0fe3,test,0,output,3,8.426356902546932
770cc55f,train,1,output,3,8.428310201736839
b8cdaf2b,test,0,output,3,8.44720647105303
3d31c5b3,train,4,input,3,8.448904426523336
db7260a4,train,0,input,3,8.453219021283013
db7260a4,train,3,input,3,8.453219021283013
db7260a4,train,2,input,3,8.456012994439513
278e5215,test,0,input,3,8.461112094164623
017c7c7b,train,1,output,3,8.470795750640924
17cae0c1,train,0,input,3,8.470909715652063
017c7c7b,test,0,output,3,8.471254758236869
2dee498d,train,1,input,3,8.472313774940066
58e15b12,train,1,output,3,8.473140033973724
017c7c7b,train,2,input,3,8.473691753856002
03560426,test,0,input,3,8.478788814196266
007bbfb7,train,3,input,3,8.482358068008622
1fad071e,test,0,output,3,8.482358068008622
25d8a9c8,train,1,output,3,8.482358068008622
25d8a9c8,train,2,output,3,8.482358068008622
25d8a9c8,train,3,output,3,8.482358068008622
25ff71a9,train,1,input,3,8.482358068008622
25ff71a9,train,1,output,3,8.482358068008622
25ff71a9,train,3,input,3,8.482358068008622
25ff71a9,train,3,output,3,8.482358068008622
32e9702f,train,1,input,3,8.482358068008622
3bd67248,train,0,input,3,8.482358068008622
5d588b4d,train,2,input,3,8.482358068008622
5d588b4d,train,3,input,3,8.482358068008622
5d588b4d,train,3,output,3,8.482358068008622
6e02f1e3,train,0,output,3,8.482358068008622
6e02f1e3,train,2,output,3,8.482358068008622
73c3b0d8,train,2,input,3,8.482358068008622
73c3b0d8,train,2,output,3,8.482358068008622
7837ac64,train,0,output,3,8.482358068008622
7837ac64,train,3,output,3,8.482358068008622
7837ac64,test,0,output,3,8.482358068008622
794b24be,train,1,output,3,8.482358068008622
794b24be,train,5,output,3,8.482358068008622
9110e3c5,train,2,output,3,8.482358068008622
9110e3c5,train,3,output,3,8.482358068008622
9110e3c5,train,5,output,3,8.482358068008622
94f9d214,train,3,output,3,8.482358068008622
a3325580,train,0,output,3,8.482358068008622
a65b410d,train,0,input,3,8.482358068008622
a85d4709,train,1,input,3,8.482358068008622
b0c4d837,train,2,output,3,8.482358068008622
b0c4d837,train,4,output,3,8.482358068008622
bbc9ae5d,train,2,input,3,8.482358068008622
bbc9ae5d,test,0,input,3,8.482358068008622
bc1d5164,train,0,output,3,8.482358068008622
c8b7cc0f,train,1,output,3,8.482358068008622
d631b094,train,1,output,3,8.482358068008622
e048c9ed,train,0,output,3,8.482358068008622
e345f17b,train,2,output,3,8.482358068008622
ed36ccf7,train,1,input,3,8.482358068008622
ed36ccf7,train,1,output,3,8.482358068008622
ed98d772,train,0,input,3,8.482358068008622
ed98d772,train,4,input,3,8.482358068008622
5d588b4d,test,0,output,3,8.483517487839142
22a4bbc2,train,1,input,3,8.488450989427266
60a26a3e,train,2,output,3,8.48873168447368
d968ffd4,test,1,output,3,8.489030519583658
5ecac7f7,test,1,input,3,8.489228981970294
963e52fc,test,0,input,3,8.489603831252177
e872b94a,train,0,input,3,8.491744754808506
234bbc79,train,3,output,3,8.498326483310507
d017b73f,train,3,output,3,8.498326483310507
6ffe8f07,train,0,input,3,8.49883928445084
8e5a5113,train,1,output,3,8.500559868945741
8e5a5113,train,2,output,3,8.500559868945741
7d419a02,train,1,output,3,8.500671384570419
58e15b12,train,0,output,3,8.502732812030008
c1d99e64,train,2,input,3,8.503606361326318
712bf12e,train,1,output,3,8.505772535001462
8403a5d5,train,0,output,3,8.506850749223174
e179c5f4,train,0,output,3,8.507077418113251
8597cfd7,train,1,input,3,8.51391719259029
22a4bbc2,train,1,output,3,8.515098668026816
12422b43,train,1,output,3,8.516146327885293
62ab2642,train,1,input,3,8.516856646113142
96a8c0cd,train,2,input,3,8.523614472409562
e9bb6954,train,3,output,3,8.536438270993074
184a9768,test,0,input,3,8.543346917562062
5ecac7f7,train,1,input,3,8.543971368179651
6fa7a44f,train,2,output,3,8.548693980340682
db7260a4,train,0,output,3,8.554353247518831
22a4bbc2,train,2,input,3,8.555252019912233
1acc24af,test,0,input,3,8.55538657623991
7447852a,train,2,output,3,8.555772609339718
e3497940,train,2,output,3,8.557504050879395
9af7a82c,train,2,output,3,8.559843684248428
96a8c0cd,train,3,input,3,8.560825913028822
1acc24af,train,2,input,3,8.568764386399783
3d6c6e23,train,0,input,3,8.570172548901894
58e15b12,train,0,input,3,8.570172548901894
cf98881b,test,0,input,3,8.570219542427147
96a8c0cd,train,1,output,3,8.580628011389363
22a4bbc2,train,2,output,3,8.581692271955204
1acc24af,test,0,output,3,8.581826413720414
67c52801,train,1,input,3,8.585140496519685
8597cfd7,train,2,input,3,8.586481098723375
27a77e38,test,0,input,3,8.586564287428347
27a77e38,test,0,output,3,8.586564287428347
496994bd,test,0,output,3,8.587703436387933
5b6cbef5,train,0,output,3,8.59145533564172
1acc24af,train,2,output,3,8.595163072097968
5ad8a7c0,train,2,output,3,8.595561352752085
b4a43f3b,train,2,output,3,8.596385805589284
edcc2ff0,train,0,output,3,8.601370642274624
9c1e755f,train,2,input,3,8.605481518863405
27a77e38,train,2,input,3,8.605494527846702
27a77e38,train,2,output,3,8.605494527846702
508bd3b6,test,0,input,3,8.611119916487098
2037f2c7,train,1,input,3,8.611295992034181
f3e14006,train,0,output,3,8.614514991932475
e3497940,train,2,input,3,8.618620071431184
ac605cbb,test,0,output,3,8.619444863241307
5ecac7f7,test,0,input,3,8.620825465993487
